date,store,item,sales,price,promotion,holiday,temperature
2023-10-28,Store_B,Item_1,237,59.12,0,0,16.7
2023-10-28,Store_B,Item_2,268,59.4,1,0,17.4
2023-10-28,Store_B,Item_3,240,69.62,0,0,18.9
2023-10-28,Store_B,Item_4,322,77.49,0,0,16.8
2023-10-28,Store_B,Item_5,334,84.04,0,0,19.5
2023-10-28,Store_C,Item_1,133,47.3,0,0,18.7
2023-10-28,Store_C,Item_2,241,57.72,0,0,21.9
2023-10-28,Store_C,Item_3,219,62.81,0,0,18.0
2023-10-28,Store_C,Item_4,283,70.34,0,0,18.0
2023-10-28,Store_C,Item_5,312,78.2,0,0,18.8
2023-10-29,Store_A,Item_1,185,53.22,0,0,19.3
2023-10-29,Store_A,Item_2,196,56.09,0,0,18.1
2023-10-29,Store_A,Item_3,275,67.96,0,0,17.6
2023-10-29,Store_A,Item_4,305,71.94,0,0,18.6
2023-10-29,Store_A,Item_5,285,79.84,0,0,19.3
2023-10-29,Store_B,Item_1,225,52.27,1,0,19.9
2023-10-29,Store_B,Item_2,270,61.02,0,0,17.0
2023-10-29,Store_B,Item_3,275,72.85,0,0,19.6
2023-10-29,Store_B,Item_4,282,82.34,0,0,17.4
2023-10-29,Store_B,Item_5,337,84.58,0,0,15.6
2023-10-29,Store_C,Item_1,144,45.55,0,0,16.8
2023-10-29,Store_C,Item_2,200,54.55,1,0,18.1
2023-10-29,Store_C,Item_3,257,59.29,0,0,15.0
2023-10-29,Store_C,Item_4,243,72.55,0,0,19.0
2023-10-29,Store_C,Item_5,297,77.74,0,0,19.0
2023-10-30,Store_A,Item_1,168,45.51,0,0,19.1
2023-10-30,Store_A,Item_2,221,57.55,0,0,15.5
2023-10-30,Store_A,Item_3,251,65.98,0,0,19.0
2023-10-30,Store_A,Item_4,307,71.49,0,0,17.7
2023-10-30,Store_A,Item_5,295,80.71,0,0,17.3
2023-10-30,Store_B,Item_1,178,58.71,0,0,16.8
2023-10-30,Store_B,Item_2,231,59.51,0,0,15.7
2023-10-30,Store_B,Item_3,281,71.15,0,0,16.3
2023-10-30,Store_B,Item_4,268,79.01,0,0,17.6
2023-10-30,Store_B,Item_5,309,86.58,0,0,19.8
2023-10-30,Store_C,Item_1,165,45.45,0,0,17.9
2023-10-30,Store_C,Item_2,212,56.9,0,0,17.4
2023-10-30,Store_C,Item_3,207,61.88,0,0,19.1
2023-10-30,Store_C,Item_4,284,69.8,0,0,19.0
2023-10-30,Store_C,Item_5,262,76.71,0,0,16.0
2023-10-31,Store_A,Item_1,169,49.13,0,0,17.8
2023-10-31,Store_A,Item_2,248,57.9,1,0,19.3
2023-10-31,Store_A,Item_3,212,66.94,0,0,18.7
2023-10-31,Store_A,Item_4,261,71.44,0,0,17.1
2023-10-31,Store_A,Item_5,366,83.42,1,0,17.6
2023-10-31,Store_B,Item_1,151,54.0,0,0,17.5
2023-10-31,Store_B,Item_2,239,65.42,0,0,15.9
2023-10-31,Store_B,Item_3,266,68.81,0,0,18.3
2023-10-31,Store_B,Item_4,304,77.97,1,0,17.5
2023-10-31,Store_B,Item_5,313,81.32,0,0,15.7
2023-10-31,Store_C,Item_1,166,48.87,1,0,18.9
2023-10-31,Store_C,Item_2,201,52.72,0,0,18.5
2023-10-31,Store_C,Item_3,227,60.29,0,0,17.5
2023-10-31,Store_C,Item_4,266,69.9,0,0,17.7
2023-10-31,Store_C,Item_5,270,77.37,0,0,16.7
2023-11-01,Store_A,Item_1,198,52.82,0,0,17.6
2023-11-01,Store_A,Item_2,162,55.46,0,0,17.5
2023-11-01,Store_A,Item_3,244,63.36,0,0,16.9
2023-11-01,Store_A,Item_4,236,74.89,0,0,16.8
2023-11-01,Store_A,Item_5,281,81.72,0,0,17.9
2023-11-01,Store_B,Item_1,190,55.37,0,0,18.3
2023-11-01,Store_B,Item_2,178,65.1,0,0,17.1
2023-11-01,Store_B,Item_3,217,68.56,0,0,17.7
2023-11-01,Store_B,Item_4,283,82.19,0,0,19.7
2023-11-01,Store_B,Item_5,291,84.25,0,0,17.2
2023-11-01,Store_C,Item_1,167,51.24,0,0,17.9
2023-11-01,Store_C,Item_2,214,55.74,0,0,19.9
2023-11-01,Store_C,Item_3,248,63.59,0,0,19.5
2023-11-01,Store_C,Item_4,239,70.51,0,0,16.9
2023-11-01,Store_C,Item_5,269,75.68,0,0,15.7
2023-11-02,Store_A,Item_1,179,49.22,0,0,18.4
2023-11-02,Store_A,Item_2,206,56.35,0,0,19.4
2023-11-02,Store_A,Item_3,237,66.11,0,0,19.1
2023-11-02,Store_A,Item_4,251,73.48,0,0,19.2
2023-11-02,Store_A,Item_5,302,76.8,0,0,18.6
2023-11-02,Store_B,Item_1,187,55.77,0,0,18.1
2023-11-02,Store_B,Item_2,248,63.41,0,0,18.4
2023-11-02,Store_B,Item_3,257,74.42,0,0,18.1
2023-11-02,Store_B,Item_4,292,81.0,0,0,18.5
2023-11-02,Store_B,Item_5,301,87.46,0,0,16.0
2023-11-02,Store_C,Item_1,158,48.15,0,0,17.0
2023-11-02,Store_C,Item_2,155,55.06,0,0,18.5
2023-11-02,Store_C,Item_3,199,62.85,0,0,17.7
2023-11-02,Store_C,Item_4,299,69.3,0,0,18.0
2023-11-02,Store_C,Item_5,247,75.58,0,0,16.0
2023-11-03,Store_A,Item_1,157,50.6,0,0,19.6
2023-11-03,Store_A,Item_2,209,57.44,0,0,18.2
2023-11-03,Store_A,Item_3,261,67.5,0,0,18.2
2023-11-03,Store_A,Item_4,248,75.73,0,0,19.1
2023-11-03,Store_A,Item_5,300,78.01,0,0,18.8
2023-11-03,Store_B,Item_1,188,52.22,0,0,18.2
2023-11-03,Store_B,Item_2,212,62.25,0,0,17.7
2023-11-03,Store_B,Item_3,262,69.79,0,0,17.1
2023-11-03,Store_B,Item_4,319,80.63,1,0,17.9
2023-11-03,Store_B,Item_5,350,81.46,1,0,16.1
2023-11-03,Store_C,Item_1,180,47.67,0,0,15.1
2023-11-03,Store_C,Item_2,166,51.75,0,0,19.6
2023-11-03,Store_C,Item_3,266,62.26,0,0,15.9
2023-11-03,Store_C,Item_4,258,71.25,0,0,18.4
2023-11-03,Store_C,Item_5,243,76.52,0,0,17.9
2023-11-04,Store_A,Item_1,176,50.96,0,0,19.5
2023-11-04,Store_A,Item_2,219,54.91,0,0,19.8
2023-11-04,Store_A,Item_3,240,66.91,0,0,16.5
2023-11-04,Store_A,Item_4,290,73.44,0,0,17.5
2023-11-04,Store_A,Item_5,304,77.47,0,0,17.0
2023-11-04,Store_B,Item_1,201,54.75,0,0,17.8
2023-11-04,Store_B,Item_2,234,64.61,0,0,20.2
2023-11-04,Store_B,Item_3,256,69.41,0,0,18.0
2023-11-04,Store_B,Item_4,283,79.03,0,0,16.9
2023-11-04,Store_B,Item_5,331,84.51,0,0,20.6
2023-11-04,Store_C,Item_1,200,44.86,0,0,19.9
2023-11-04,Store_C,Item_2,202,53.64,0,0,19.5
2023-11-04,Store_C,Item_3,255,64.1,0,0,15.9
2023-11-04,Store_C,Item_4,248,72.43,0,0,18.6
2023-11-04,Store_C,Item_5,304,75.42,0,0,17.5
2023-11-05,Store_A,Item_1,233,51.21,0,0,20.0
2023-11-05,Store_A,Item_2,239,57.59,0,0,16.4
2023-11-05,Store_A,Item_3,245,62.4,0,0,19.6
2023-11-05,Store_A,Item_4,287,72.89,0,0,16.7
2023-11-05,Store_A,Item_5,289,78.54,0,0,17.2
2023-11-05,Store_B,Item_1,219,56.42,0,0,15.3
2023-11-05,Store_B,Item_2,273,59.77,0,0,15.2
2023-11-05,Store_B,Item_3,279,71.25,0,0,18.4
2023-11-05,Store_B,Item_4,315,79.99,0,0,20.3
2023-11-05,Store_B,Item_5,334,81.87,0,0,18.1
2023-11-05,Store_C,Item_1,194,44.94,0,0,16.0
2023-11-05,Store_C,Item_2,242,54.49,1,0,17.7
2023-11-05,Store_C,Item_3,233,61.9,0,0,17.2
2023-11-05,Store_C,Item_4,245,69.18,0,0,16.6
2023-11-05,Store_C,Item_5,303,76.44,0,0,17.6
2023-11-06,Store_A,Item_1,167,51.73,0,0,18.1
2023-11-06,Store_A,Item_2,199,57.75,0,0,18.5
2023-11-06,Store_A,Item_3,255,65.93,0,0,19.2
2023-11-06,Store_A,Item_4,271,69.86,0,0,20.5
2023-11-06,Store_A,Item_5,246,80.39,0,0,17.8
2023-11-06,Store_B,Item_1,185,57.54,0,0,21.9
2023-11-06,Store_B,Item_2,242,62.52,0,0,17.6
2023-11-06,Store_B,Item_3,252,69.35,0,0,17.8
2023-11-06,Store_B,Item_4,278,77.62,0,0,15.9
2023-11-06,Store_B,Item_5,287,85.29,0,0,17.1
2023-11-06,Store_C,Item_1,151,50.97,0,0,19.2
2023-11-06,Store_C,Item_2,221,52.11,0,0,18.0
2023-11-06,Store_C,Item_3,186,61.7,0,0,17.6
2023-11-06,Store_C,Item_4,246,67.68,0,0,18.7
2023-11-06,Store_C,Item_5,266,78.02,0,0,17.6
2023-11-07,Store_A,Item_1,161,50.28,0,0,15.5
2023-11-07,Store_A,Item_2,157,56.03,0,0,19.0
2023-11-07,Store_A,Item_3,253,65.95,0,0,18.3
2023-11-07,Store_A,Item_4,270,70.2,0,0,21.5
2023-11-07,Store_A,Item_5,278,78.38,0,0,17.7
2023-11-07,Store_B,Item_1,176,54.97,0,0,18.0
2023-11-07,Store_B,Item_2,247,64.44,0,0,17.1
2023-11-07,Store_B,Item_3,237,73.44,0,0,17.6
2023-11-07,Store_B,Item_4,271,75.69,0,0,19.1
2023-11-07,Store_B,Item_5,304,84.0,0,0,19.1
2023-11-07,Store_C,Item_1,233,48.88,1,0,21.3
2023-11-07,Store_C,Item_2,198,53.66,0,0,22.0
2023-11-07,Store_C,Item_3,222,59.64,0,0,19.5
2023-11-07,Store_C,Item_4,232,70.3,0,0,18.7
2023-11-07,Store_C,Item_5,288,77.51,0,0,19.8
2023-11-08,Store_A,Item_1,175,52.18,0,0,17.3
2023-11-08,Store_A,Item_2,166,57.21,0,0,18.8
2023-11-08,Store_A,Item_3,198,64.68,0,0,19.2
2023-11-08,Store_A,Item_4,253,73.51,0,0,17.8
2023-11-08,Store_A,Item_5,211,81.06,0,0,19.9
2023-11-08,Store_B,Item_1,171,53.58,0,0,17.9
2023-11-08,Store_B,Item_2,232,59.8,0,0,17.5
2023-11-08,Store_B,Item_3,270,69.87,0,0,18.2
2023-11-08,Store_B,Item_4,275,75.28,0,0,18.7
2023-11-08,Store_B,Item_5,310,85.04,0,0,17.9
2023-11-08,Store_C,Item_1,119,48.58,0,0,16.2
2023-11-08,Store_C,Item_2,166,53.82,0,0,20.3
2023-11-08,Store_C,Item_3,240,61.71,0,0,15.1
2023-11-08,Store_C,Item_4,307,72.17,0,0,17.7
2023-11-08,Store_C,Item_5,321,79.81,0,0,17.1
2023-11-09,Store_A,Item_1,178,48.59,0,0,19.2
2023-11-09,Store_A,Item_2,214,55.19,0,0,16.8
2023-11-09,Store_A,Item_3,262,67.78,0,0,19.5
2023-11-09,Store_A,Item_4,237,74.15,0,0,18.3
2023-11-09,Store_A,Item_5,296,80.74,0,0,17.1
2023-11-09,Store_B,Item_1,189,51.44,0,0,18.1
2023-11-09,Store_B,Item_2,224,62.37,0,0,18.2
2023-11-09,Store_B,Item_3,222,72.14,0,0,19.5
2023-11-09,Store_B,Item_4,309,76.49,0,0,20.1
2023-11-09,Store_B,Item_5,276,84.3,0,0,19.7
2023-11-09,Store_C,Item_1,158,48.37,0,0,17.6
2023-11-09,Store_C,Item_2,244,56.47,0,0,18.2
2023-11-09,Store_C,Item_3,223,61.9,0,0,19.8
2023-11-09,Store_C,Item_4,241,69.74,0,0,18.5
2023-11-09,Store_C,Item_5,336,74.28,0,0,18.9
2023-11-10,Store_A,Item_1,177,51.92,0,0,18.5
2023-11-10,Store_A,Item_2,275,58.13,0,0,17.2
2023-11-10,Store_A,Item_3,199,68.88,0,0,18.0
2023-11-10,Store_A,Item_4,300,73.21,1,0,18.5
2023-11-10,Store_A,Item_5,299,80.87,0,0,21.5
2023-11-10,Store_B,Item_1,216,54.42,0,0,16.5
2023-11-10,Store_B,Item_2,268,62.42,1,0,20.2
2023-11-10,Store_B,Item_3,299,70.07,0,0,17.9
2023-11-10,Store_B,Item_4,277,75.68,0,0,20.9
2023-11-10,Store_B,Item_5,324,83.99,0,0,20.5
2023-11-10,Store_C,Item_1,136,47.27,0,0,20.9
2023-11-10,Store_C,Item_2,216,59.27,0,0,17.8
2023-11-10,Store_C,Item_3,191,64.95,0,0,17.7
2023-11-10,Store_C,Item_4,268,69.06,0,0,20.1
2023-11-10,Store_C,Item_5,304,76.69,0,0,19.0
2023-11-11,Store_A,Item_1,179,50.14,0,0,19.3
2023-11-11,Store_A,Item_2,262,58.22,1,0,18.4
2023-11-11,Store_A,Item_3,289,64.25,0,0,20.2
2023-11-11,Store_A,Item_4,319,71.82,0,0,21.2
2023-11-11,Store_A,Item_5,265,80.57,0,0,17.6
2023-11-11,Store_B,Item_1,238,56.35,0,0,19.7
2023-11-11,Store_B,Item_2,274,64.63,0,0,18.3
2023-11-11,Store_B,Item_3,335,70.37,1,0,22.7
2023-11-11,Store_B,Item_4,288,79.25,0,0,21.1
2023-11-11,Store_B,Item_5,344,85.12,0,0,19.3
2023-11-11,Store_C,Item_1,164,47.58,0,0,17.1
2023-11-11,Store_C,Item_2,214,53.51,0,0,19.9
2023-11-11,Store_C,Item_3,248,62.54,0,0,17.1
2023-11-11,Store_C,Item_4,251,66.43,0,0,17.9
2023-11-11,Store_C,Item_5,292,77.5,0,0,19.5
2023-11-12,Store_A,Item_1,175,49.41,0,0,18.7
2023-11-12,Store_A,Item_2,237,54.65,0,0,19.8
2023-11-12,Store_A,Item_3,234,66.14,0,0,21.0
2023-11-12,Store_A,Item_4,242,73.21,0,0,17.6
2023-11-12,Store_A,Item_5,293,82.77,0,0,20.3
2023-11-12,Store_B,Item_1,199,53.56,0,0,19.1
2023-11-12,Store_B,Item_2,251,60.04,0,0,18.7
2023-11-12,Store_B,Item_3,274,65.39,0,0,19.1
2023-11-12,Store_B,Item_4,260,76.04,0,0,19.8
2023-11-12,Store_B,Item_5,248,82.52,0,0,18.4
2023-11-12,Store_C,Item_1,186,47.06,0,0,20.5
2023-11-12,Store_C,Item_2,231,53.94,0,0,16.1
2023-11-12,Store_C,Item_3,262,61.46,0,0,18.2
2023-11-12,Store_C,Item_4,290,71.13,0,0,18.4
2023-11-12,Store_C,Item_5,272,79.6,0,0,18.8
2023-11-13,Store_A,Item_1,169,50.29,0,0,20.7
2023-11-13,Store_A,Item_2,174,60.18,0,0,20.7
2023-11-13,Store_A,Item_3,265,63.79,0,0,18.4
2023-11-13,Store_A,Item_4,288,72.98,0,0,19.6
2023-11-13,Store_A,Item_5,334,80.88,1,0,18.7
2023-11-13,Store_B,Item_1,182,56.92,0,0,16.3
2023-11-13,Store_B,Item_2,178,62.08,0,0,20.9
2023-11-13,Store_B,Item_3,250,73.81,0,0,19.6
2023-11-13,Store_B,Item_4,339,80.09,0,0,18.5
2023-11-13,Store_B,Item_5,367,87.76,1,0,17.8
2023-11-13,Store_C,Item_1,186,46.57,0,0,19.5
2023-11-13,Store_C,Item_2,149,53.87,0,0,18.5
2023-11-13,Store_C,Item_3,248,59.17,0,0,19.3
2023-11-13,Store_C,Item_4,243,67.59,0,0,16.8
2023-11-13,Store_C,Item_5,272,75.18,0,0,19.6
2023-11-14,Store_A,Item_1,192,53.33,0,0,22.1
2023-11-14,Store_A,Item_2,144,57.64,0,0,21.7
2023-11-14,Store_A,Item_3,229,65.75,0,0,20.3
2023-11-14,Store_A,Item_4,283,72.89,0,0,20.3
2023-11-14,Store_A,Item_5,317,78.36,0,0,19.6
2023-11-14,Store_B,Item_1,170,53.03,1,0,20.9
2023-11-14,Store_B,Item_2,221,58.66,0,0,21.2
2023-11-14,Store_B,Item_3,246,69.82,0,0,19.8
2023-11-14,Store_B,Item_4,289,76.92,0,0,16.8
2023-11-14,Store_B,Item_5,331,82.88,0,0,22.1
2023-11-14,Store_C,Item_1,158,50.63,0,0,18.1
2023-11-14,Store_C,Item_2,212,58.43,0,0,17.0
2023-11-14,Store_C,Item_3,292,60.45,0,0,19.5
2023-11-14,Store_C,Item_4,260,71.12,0,0,18.2
2023-11-14,Store_C,Item_5,270,81.26,0,0,19.0
2023-11-15,Store_A,Item_1,181,51.33,0,0,18.5
2023-11-15,Store_A,Item_2,225,59.64,0,0,18.4
2023-11-15,Store_A,Item_3,252,65.1,0,0,20.8
2023-11-15,Store_A,Item_4,246,75.54,0,0,20.9
2023-11-15,Store_A,Item_5,288,81.1,0,0,19.9
2023-11-15,Store_B,Item_1,221,52.1,0,0,21.0
2023-11-15,Store_B,Item_2,219,61.33,0,0,19.4
2023-11-15,Store_B,Item_3,308,67.28,0,0,19.3
2023-11-15,Store_B,Item_4,337,77.35,0,0,18.2
2023-11-15,Store_B,Item_5,304,82.4,0,0,19.3
2023-11-15,Store_C,Item_1,187,49.75,0,0,19.4
2023-11-15,Store_C,Item_2,173,54.23,0,0,18.1
2023-11-15,Store_C,Item_3,239,63.88,0,0,20.5
2023-11-15,Store_C,Item_4,277,74.42,0,0,17.8
2023-11-15,Store_C,Item_5,270,79.85,0,0,18.8
2023-11-16,Store_A,Item_1,192,47.4,1,0,19.1
2023-11-16,Store_A,Item_2,212,58.24,0,0,18.9
2023-11-16,Store_A,Item_3,201,67.75,0,0,18.9
2023-11-16,Store_A,Item_4,268,67.57,0,0,19.8
2023-11-16,Store_A,Item_5,292,81.23,0,0,19.8
2023-11-16,Store_B,Item_1,237,57.48,0,0,17.4
2023-11-16,Store_B,Item_2,215,63.31,0,0,20.2
2023-11-16,Store_B,Item_3,244,68.56,0,0,18.0
2023-11-16,Store_B,Item_4,303,77.26,0,0,20.5
2023-11-16,Store_B,Item_5,281,84.46,0,0,19.2
2023-11-16,Store_C,Item_1,171,47.37,0,0,22.0
2023-11-16,Store_C,Item_2,185,57.22,0,0,20.9
2023-11-16,Store_C,Item_3,216,61.3,0,0,18.8
2023-11-16,Store_C,Item_4,276,71.75,0,0,19.0
2023-11-16,Store_C,Item_5,263,78.62,0,0,18.5
2023-11-17,Store_A,Item_1,163,51.88,0,0,18.6
2023-11-17,Store_A,Item_2,203,58.16,0,0,21.6
2023-11-17,Store_A,Item_3,196,65.69,0,0,19.9
2023-11-17,Store_A,Item_4,276,72.54,0,0,18.9
2023-11-17,Store_A,Item_5,303,78.27,0,0,20.0
2023-11-17,Store_B,Item_1,196,56.31,0,0,17.9
2023-11-17,Store_B,Item_2,285,60.04,0,0,19.1
2023-11-17,Store_B,Item_3,225,71.22,0,0,19.3
2023-11-17,Store_B,Item_4,314,77.71,1,0,17.3
2023-11-17,Store_B,Item_5,285,87.78,0,0,22.4
2023-11-17,Store_C,Item_1,149,47.17,0,0,19.9
2023-11-17,Store_C,Item_2,183,57.3,0,0,19.4
2023-11-17,Store_C,Item_3,223,60.38,0,0,18.9
2023-11-17,Store_C,Item_4,245,69.57,0,0,18.6
2023-11-17,Store_C,Item_5,281,76.13,0,0,18.6
2023-11-18,Store_A,Item_1,201,45.78,0,0,19.8
2023-11-18,Store_A,Item_2,228,56.64,0,0,20.1
2023-11-18,Store_A,Item_3,221,62.54,0,0,19.5
2023-11-18,Store_A,Item_4,267,72.51,0,0,18.6
2023-11-18,Store_A,Item_5,319,81.74,0,0,19.4
2023-11-18,Store_B,Item_1,223,54.53,1,0,21.1
2023-11-18,Store_B,Item_2,230,63.3,0,0,21.3
2023-11-18,Store_B,Item_3,270,69.93,0,0,21.0
2023-11-18,Store_B,Item_4,327,77.87,0,0,17.4
2023-11-18,Store_B,Item_5,352,88.1,0,0,20.4
2023-11-18,Store_C,Item_1,204,48.33,0,0,22.8
2023-11-18,Store_C,Item_2,192,53.78,0,0,21.5
2023-11-18,Store_C,Item_3,243,60.67,0,0,17.0
2023-11-18,Store_C,Item_4,301,65.89,0,0,20.7
2023-11-18,Store_C,Item_5,256,74.42,0,0,20.6
2023-11-19,Store_A,Item_1,186,50.14,0,0,19.5
2023-11-19,Store_A,Item_2,186,57.71,0,0,23.1
2023-11-19,Store_A,Item_3,309,61.91,0,0,20.4
2023-11-19,Store_A,Item_4,263,69.33,0,0,19.8
2023-11-19,Store_A,Item_5,295,77.67,0,0,20.4
2023-11-19,Store_B,Item_1,243,58.33,0,0,21.5
2023-11-19,Store_B,Item_2,250,60.01,0,0,19.7
2023-11-19,Store_B,Item_3,274,71.96,0,0,18.2
2023-11-19,Store_B,Item_4,325,76.67,0,0,18.6
2023-11-19,Store_B,Item_5,353,84.06,0,0,18.3
2023-11-19,Store_C,Item_1,188,49.45,0,0,21.6
2023-11-19,Store_C,Item_2,235,54.88,0,0,17.6
2023-11-19,Store_C,Item_3,189,60.36,0,0,17.5
2023-11-19,Store_C,Item_4,277,68.55,0,0,18.8
2023-11-19,Store_C,Item_5,304,83.39,0,0,21.1
2023-11-20,Store_A,Item_1,226,49.59,0,0,20.9
2023-11-20,Store_A,Item_2,267,56.33,1,0,19.4
2023-11-20,Store_A,Item_3,263,65.55,0,0,19.7
2023-11-20,Store_A,Item_4,271,71.3,0,0,20.2
2023-11-20,Store_A,Item_5,270,78.1,0,0,17.9
2023-11-20,Store_B,Item_1,210,53.28,0,0,21.4
2023-11-20,Store_B,Item_2,203,61.96,0,0,18.9
2023-11-20,Store_B,Item_3,265,73.28,0,0,21.5
2023-11-20,Store_B,Item_4,255,75.38,0,0,21.1
2023-11-20,Store_B,Item_5,352,84.37,0,0,20.8
2023-11-20,Store_C,Item_1,179,43.19,0,0,20.5
2023-11-20,Store_C,Item_2,202,53.09,0,0,19.2
2023-11-20,Store_C,Item_3,268,62.79,1,0,19.8
2023-11-20,Store_C,Item_4,270,73.88,0,0,20.1
2023-11-20,Store_C,Item_5,263,76.28,0,0,17.5
2023-11-21,Store_A,Item_1,175,50.12,0,0,17.4
2023-11-21,Store_A,Item_2,237,60.86,0,0,19.7
2023-11-21,Store_A,Item_3,256,65.91,0,0,21.0
2023-11-21,Store_A,Item_4,278,76.14,0,0,22.1
2023-11-21,Store_A,Item_5,314,77.07,0,0,19.8
2023-11-21,Store_B,Item_1,222,57.07,0,0,19.1
2023-11-21,Store_B,Item_2,255,61.88,0,0,20.2
2023-11-21,Store_B,Item_3,250,69.87,0,0,18.6
2023-11-21,Store_B,Item_4,258,74.84,0,0,19.1
2023-11-21,Store_B,Item_5,349,86.27,0,0,19.2
2023-11-21,Store_C,Item_1,174,49.42,0,0,20.0
2023-11-21,Store_C,Item_2,161,53.61,0,0,19.4
2023-11-21,Store_C,Item_3,235,64.72,0,0,22.0
2023-11-21,Store_C,Item_4,234,70.28,0,0,19.4
2023-11-21,Store_C,Item_5,274,75.31,0,0,19.9
2023-11-22,Store_A,Item_1,162,49.29,0,0,19.6
2023-11-22,Store_A,Item_2,201,56.18,0,0,20.3
2023-11-22,Store_A,Item_3,276,67.5,0,0,24.7
2023-11-22,Store_A,Item_4,237,74.35,0,0,20.5
2023-11-22,Store_A,Item_5,326,81.45,0,0,17.6
2023-11-22,Store_B,Item_1,165,53.5,0,0,18.3
2023-11-22,Store_B,Item_2,234,64.26,0,0,20.1
2023-11-22,Store_B,Item_3,245,72.68,0,0,19.8
2023-11-22,Store_B,Item_4,315,78.37,0,0,18.5
2023-11-22,Store_B,Item_5,345,82.8,1,0,17.5
2023-11-22,Store_C,Item_1,153,48.62,0,0,19.8
2023-11-22,Store_C,Item_2,181,55.01,0,0,20.6
2023-11-22,Store_C,Item_3,238,63.1,0,0,19.6
2023-11-22,Store_C,Item_4,288,68.2,0,0,18.4
2023-11-22,Store_C,Item_5,266,78.12,0,0,18.6
2023-11-23,Store_A,Item_1,151,47.15,0,0,20.2
2023-11-23,Store_A,Item_2,188,54.33,0,0,20.6
2023-11-23,Store_A,Item_3,249,65.41,0,0,20.7
2023-11-23,Store_A,Item_4,281,74.76,0,0,19.9
2023-11-23,Store_A,Item_5,267,81.64,0,0,21.5
2023-11-23,Store_B,Item_1,221,58.36,0,0,18.7
2023-11-23,Store_B,Item_2,238,62.76,0,0,21.6
2023-11-23,Store_B,Item_3,268,69.71,0,0,22.7
2023-11-23,Store_B,Item_4,302,77.3,0,0,20.6
2023-11-23,Store_B,Item_5,295,85.03,0,0,19.9
2023-11-23,Store_C,Item_1,218,50.21,0,0,20.9
2023-11-23,Store_C,Item_2,221,54.85,0,0,23.7
2023-11-23,Store_C,Item_3,262,61.72,0,0,19.4
2023-11-23,Store_C,Item_4,286,68.27,1,0,20.1
2023-11-23,Store_C,Item_5,305,79.73,0,0,23.2
2023-11-24,Store_A,Item_1,177,51.67,0,0,18.9
2023-11-24,Store_A,Item_2,212,57.73,0,0,22.3
2023-11-24,Store_A,Item_3,238,62.38,0,0,19.7
2023-11-24,Store_A,Item_4,280,71.8,0,0,20.8
2023-11-24,Store_A,Item_5,293,79.84,0,0,22.7
2023-11-24,Store_B,Item_1,214,55.23,0,0,19.2
2023-11-24,Store_B,Item_2,249,64.24,0,0,20.7
2023-11-24,Store_B,Item_3,239,69.17,0,0,20.1
2023-11-24,Store_B,Item_4,254,78.62,0,0,18.6
2023-11-24,Store_B,Item_5,327,86.54,0,0,18.5
2023-11-24,Store_C,Item_1,178,45.37,0,0,21.0
2023-11-24,Store_C,Item_2,179,52.01,0,0,18.9
2023-11-24,Store_C,Item_3,216,61.67,0,0,22.9
2023-11-24,Store_C,Item_4,286,70.12,1,0,16.4
2023-11-24,Store_C,Item_5,280,74.78,0,0,19.1
2023-11-25,Store_A,Item_1,203,49.78,0,0,19.7
2023-11-25,Store_A,Item_2,210,55.44,0,0,18.0
2023-11-25,Store_A,Item_3,266,64.8,0,0,19.8
2023-11-25,Store_A,Item_4,298,70.36,0,0,20.2
2023-11-25,Store_A,Item_5,296,81.39,0,0,20.5
2023-11-25,Store_B,Item_1,220,54.76,0,0,22.7
2023-11-25,Store_B,Item_2,230,62.15,0,0,22.6
2023-11-25,Store_B,Item_3,324,66.89,0,0,22.0
2023-11-25,Store_B,Item_4,277,79.18,0,0,19.3
2023-11-25,Store_B,Item_5,317,83.52,0,0,18.5
2023-11-25,Store_C,Item_1,218,51.09,0,0,20.5
2023-11-25,Store_C,Item_2,168,52.91,0,0,20.8
2023-11-25,Store_C,Item_3,234,62.88,0,0,19.8
2023-11-25,Store_C,Item_4,291,71.61,0,0,20.1
2023-11-25,Store_C,Item_5,358,78.65,1,0,20.4
2023-11-26,Store_A,Item_1,205,50.28,0,0,21.5
2023-11-26,Store_A,Item_2,210,58.14,0,0,20.7
2023-11-26,Store_A,Item_3,280,62.31,0,0,20.4
2023-11-26,Store_A,Item_4,368,70.0,1,0,22.0
2023-11-26,Store_A,Item_5,314,79.67,0,0,20.1
2023-11-26,Store_B,Item_1,195,54.49,0,0,21.3
2023-11-26,Store_B,Item_2,235,64.07,0,0,18.0
2023-11-26,Store_B,Item_3,318,71.3,0,0,22.2
2023-11-26,Store_B,Item_4,346,75.73,0,0,20.2
2023-11-26,Store_B,Item_5,351,83.79,0,0,18.9
2023-11-26,Store_C,Item_1,180,44.72,0,0,22.1
2023-11-26,Store_C,Item_2,198,57.15,0,0,20.7
2023-11-26,Store_C,Item_3,246,61.05,0,0,21.3
2023-11-26,Store_C,Item_4,241,68.56,0,0,22.1
2023-11-26,Store_C,Item_5,290,79.68,0,0,20.0
2023-11-27,Store_A,Item_1,181,50.56,0,0,20.6
2023-11-27,Store_A,Item_2,157,56.48,0,0,20.7
2023-11-27,Store_A,Item_3,250,62.15,0,0,23.2
2023-11-27,Store_A,Item_4,279,73.9,0,0,20.4
2023-11-27,Store_A,Item_5,303,80.69,0,0,21.5
